Mois,UIC,Nom gare,Nombre de non-conformités,Nombre d'observations,Taux de conformité
2018-01,0087762906,Lyon Saint-Exupéry TGV,2592,27180,90.463576159
2018-01,0087763003,Gap,792,11520,93.125
2018-01,0087765354,Tarascon,180,2304,92.1875
2018-01,0087765412,Montfavet,108,1404,92.307692308
2018-01,0087765438,Saint-Saturnin-lès-Avignon,252,684,63.157894737
2018-01,0087765503,Cavaillon,360,2520,85.714285715
2018-01,0087773531,Vic - Mireval,144,720,80.0
2018-01,0087775106,Uchaud,124,1364,90.90909091
2018-01,0087775213,Génolhac,62,3534,98.245614036
2018-01,0087775221,Chamborigaud,37,703,94.736842106
2018-01,0087775247,La Levade,0,992,100.0
2018-01,0087775288,Alès,370,8917,95.850622407
2018-01,0087783175,Saint-Flour - Chaudes-Aigues,0,1692,100.0
2018-01,0087784009,Perpignan,828,20664,95.993031359
2018-01,0087784512,Le Soler,0,1008,100.0
2018-01,0087784546,Millas,0,324,100.0
2018-02,0087118000,Troyes,576,10692,94.612794613
2018-02,0087118158,Romilly-sur-Seine,504,6156,91.812865498
2018-02,0087142000,Chaumont,504,9720,94.814814815
2018-02,0087142125,Culmont - Chalindrey,360,10512,96.575342466
2018-02,0087144642,Étival-Clairefontaine,252,4284,94.117647059
2018-02,0087147322,Meuse TGV,792,12564,93.696275072
2018-02,0087182014,Colmar,396,9828,95.970695971
2018-02,0087191239,Hayange,72,1944,96.296296297
2018-02,0087191700,Jœuf,180,3600,95.0
2018-02,0087192237,Rémilly,558,11253,95.041322315
2018-02,0087192468,Pagny-sur-Moselle,768,17152,95.52238806
2018-02,0087214692,Schirmeck - La Broque,108,2376,95.454545455
2018-02,0087223263,Lille Europe,972,20736,95.3125
2018-02,0087276113,Chantilly - Gouvieux,324,6048,94.642857143
2018-02,0087278259,Mérignac Arlac,72,1260,94.285714286
2018-02,0087282624,Lyon Jean Macé,36,1656,97.826086957
2018-02,0087286005,Lille Flandres,1728,19512,91.14391144
2018-02,0087295220,Le Cateau-Cambrésis,0,1221,100.0
2018-02,0087295568,Hautmont,72,3960,98.181818182
2018-02,0087295600,Aulnoye-Aymeries,540,7020,92.307692308
2018-02,0087295857,Le Quesnoy,0,1332,100.0
2018-02,0087296004,Saint-Quentin,576,11880,95.151515152
2018-02,0087296012,Laon,222,12654,98.245614036
2018-02,0087313304,Clermont de l'Oise,0,2808,100.0
2018-02,0087317362,Abbeville,648,15624,95.852534563
2018-02,0087324095,Futuroscope,252,5508,95.424836602
2018-02,0087343459,Denain,74,2553,97.101449276
2018-02,0087345157,Hénin-Beaumont,180,2700,93.333333334
2018-02,0087396002,Le Mans,4896,38088,87.145557656
2018-02,0087396408,Sablé-sur-Sarthe,0,3240,100.0
2018-02,0087396564,Écommoy,0,2016,100.0
2018-02,0087413385,Yvetot,222,4144,94.642857143
2018-02,0087415018,Dieppe,0,900,100.0
2018-02,0087439554,Vitrolles Aéroport Marseille Provence,592,3737,84.158415842
2018-02,0087444372,Trouville - Deauville,432,7200,94.0
2018-02,0087473207,Guingamp,1595,19360,91.761363637
2018-02,0087474338,Morlaix,605,18700,96.764705883
2018-02,0087481200,Bouaye,0,396,100.0
2018-02,0087481226,Sainte-Pazanne,0,360,100.0
2018-02,0087481713,Montoir-de-Bretagne,0,720,100.0
2018-02,0087481721,Donges,0,648,100.0
2018-02,0087481762,Le Pouliguen,0,684,100.0
2018-02,0087484246,Chemillé-en-Anjou,0,1188,100.0
2018-02,0087484303,Cholet,36,936,96.153846154
2018-02,0087485003,La Rochelle,1008,12672,92.045454546
2018-02,0087485102,Angoulins sur Mer,72,648,88.888888889
2018-02,0087485144,Rochefort,792,5184,84.722222223
2018-02,0087485268,Prin-Deyrançon,114,456,75.0
2018-02,0087485334,Marigny,0,304,100.0
2018-02,0087485532,Rouillé,0,380,100.0
2018-02,0087485540,Lusignan,36,720,95.0
2018-02,0087486019,La Roche-sur-Yon,252,10800,97.666666667
2018-02,0087486332,Chantonnay,72,792,90.90909091
2018-02,0087486431,Olonne-sur-Mer,0,540,100.0
2018-02,0087486449,Les Sables-d'Olonne,324,5328,93.918918919
2018-02,0087486571,Saint-Gilles-Croix-de-Vie,36,936,96.153846154
2018-02,0087487249,Bressuire,108,1800,94.0
2018-02,0087491225,Gauriaguet,0,560,100.0
2018-02,0087491274,La Grave d'Ambarès,0,525,100.0
2018-02,0087491282,Sainte-Eulalie - Carbon-Blanc,36,756,95.238095239
2018-02,0087491324,Saint-Hilaire - Brizambourg,0,216,100.0
2018-02,0087491803,Royan,216,3564,93.93939394
2018-02,0087575365,Saint-Saviol,38,1178,96.774193549
2018-02,0087577403,Iteuil,36,576,93.75
2018-02,0087581538,Caudéran Mérignac,72,1692,95.744680852
2018-02,0087581835,Villenave-d'Ornon,0,1188,100.0
2018-02,0087582478,Biganos Facture,36,4464,99.193548388
2018-02,0087582643,La Teste-de-Buch,0,1512,100.0
2018-02,0087582767,Preignac,72,972,92.592592593
2018-02,0087582825,Saint-Macaire,36,720,95.0
2018-02,0087582858,Gironde-sur-Dropt,36,1800,98.0
2018-02,0087583427,La Rochefoucauld,108,1134,90.476190477
2018-02,0087583443,Chasseneuil-sur-Bonnieure,54,243,77.777777778
2018-02,0087583468,Roumazières-Loubert,0,567,100.0
2018-02,0087584466,Mauzac-et-Grand-Castang,36,468,92.307692308
2018-02,0087584474,Trémolat,0,432,100.0
2018-02,0087584532,Les Églisottes-et-Chalaures,35,770,95.454545455
2018-02,0087586412,Laroque-Timbaut,0,576,100.0
2018-02,0087586438,Penne-d'Agenais,72,1152,93.75
2018-02,0087586693,Aiguillon,180,1368,86.842105264
2018-02,0087595009,Périgueux,1406,22422,93.729372938
2018-02,0087595579,Thenon,74,1406,94.736842106
2018-02,0087595744,Le Bugue,36,360,90.0
2018-02,0087595827,Sarlat-la-Canéda,296,3478,91.489361703
2018-02,0087611665,Castelnau-d'Estrétefonds,176,9856,98.214285715
2018-02,0087611889,Moissac,352,9108,96.135265701
2018-02,0087615112,Lézignan-Corbières,72,2592,97.222222223
2018-02,0087615146,Pomas,0,629,100.0
2018-02,0087615211,Espéraza,36,648,94.444444445
2018-02,0087645481,Murat,0,1404,100.0
2018-02,0087645507,Neussargues,72,1800,96.0
2018-02,0087671016,Mont-de-Marsan,324,2196,85.24590164
2018-02,0087671479,Arengosse,36,504,92.857142858
2018-02,0087672139,Coarraze - Nay,144,4860,97.037037038
2018-02,0087672618,Gan,72,864,91.666666667
2018-02,0087672766,Sarrance,0,432,100.0
2018-02,0087673277,Saint-Vincent-de-Tyrosse,324,2340,86.153846154
2018-02,0087673319,Ondres,108,1260,91.428571429
2018-02,0087673400,Biarritz,720,13320,94.594594595
2018-02,0087673657,Cambo-les-Bains,36,1008,96.428571429
2018-02,0087677005,Hendaye,216,8856,97.56097561
2018-02,0087691949,Bidos,0,468,100.0
2018-02,0087721423,Lozanne,36,1656,97.826086957
2018-02,0087721472,Tarare,72,1656,95.652173914
2018-02,0087722561,Chasse-sur-Rhône,36,1584,97.727272728
2018-02,0087723395,La Verpillière,36,2232,98.387096775
2018-02,0087726430,Saint-Romain-le-Puy,72,972,92.592592593
2018-02,0087726828,Le Coteau,145,2900,95.0
2018-02,0087726877,Feurs,468,1764,73.469387756
2018-02,0087728501,Saint-Fons,18,558,96.774193549
2018-02,0087732008,Vichy,432,11448,96.226415095
2018-02,0087732404,Gannat,144,4320,96.666666667
2018-02,0087741132,Aix-les-Bains le Revard,1980,20268,90.230905862
2018-02,0087741728,Moûtiers - Salins - Brides-les-Bains,720,13320,94.594594595
2018-02,0087745000,Bellegarde-sur-Valserine,396,14184,97.208121828
2018-02,0087745596,Bons-en-Chablais,0,2204,100.0
2018-02,0087746370,Cluses,144,5652,97.4522293
2018-02,0087747287,Voiron,1368,9936,86.231884058
2018-02,0087747329,Moirans,288,4896,94.117647059
2018-02,0087747576,Vif,108,1332,91.891891892
2018-02,0087751230,Château-Arnoux-Saint-Auban,36,1620,97.777777778
2018-02,0087751438,Simiane-Collongue,0,4104,100.0
2018-02,0087751776,Cassis,36,3960,99.090909091
2018-02,0087751826,Saint-Antoine,36,1692,97.872340426
2018-02,0087753251,Rognac,666,3515,81.052631579
2018-02,0087753418,Istres,629,2627,76.056338029
2018-02,0087753541,La Couronne Carro,222,703,68.421052632
2018-02,0087753558,Sausset-les-Pins,259,2405,89.230769231
2018-02,0087753574,La Redonne Ensuès,74,888,91.666666667
2018-02,0087756346,Saint-Laurent-du-Var,592,8140,92.727272728
2018-02,0087756361,Villefranche-sur-Mer,407,5735,92.903225807
2018-02,0087756486,Menton,1184,21053,94.376098419
2018-02,0087756494,Menton Garavan,259,5254,95.070422536
2018-02,0087757567,Anthéor Cap Roux,37,925,96.0
2018-02,0087757575,Le Trayas,74,814,90.90909091
2018-02,0087757591,Mandelieu-la-Napoule,185,4144,95.535714286
2018-02,0087757625,Cannes,4860,23220,79.069767442
2018-02,0087757674,Antibes,3060,25164,87.839771102
2018-02,0087761239,L'Isle-d'Abeau,18,540,96.666666667
2018-02,0087761759,Tullins Fures,432,3672,88.235294118
2018-02,0087762906,Lyon Saint-Exupéry TGV,2628,20160,86.964285715
2018-02,0087764357,Bollène La Croisière,144,2088,93.103448276
2018-02,0087765420,Morières-lès-Avignon,144,936,84.615384616
2018-02,0087765818,Monteux,108,900,88.0
2018-02,0087773002,Montpellier Saint-Roch,2304,27216,91.534391535
2018-02,0087773200,Sète,1116,15948,93.002257337
2018-02,0087773465,Saint-Aunès,0,1054,100.0
2018-02,0087775098,Milhaud,0,1178,100.0
2018-02,0087775114,Vergèze - Codognan,0,2852,100.0
2018-02,0087775221,Chamborigaud,0,703,100.0
2018-02,0087775379,Fons - Saint-Mamert,124,1612,92.307692308
2018-02,0087775825,Le Cailar,0,555,100.0
2018-02,0087775866,Le Grau-du-Roi,0,1554,100.0
2018-02,0087781609,Bédarieux,0,1836,100.0
2018-02,0087784207,Elne,216,2592,91.666666667
2018-02,0087784231,Argelès-sur-Mer,216,3168,93.181818182
2018-02,0087784546,Millas,0,324,100.0
2018-02,0087784611,Vinça,0,1080,100.0
2018-02,0087784637,Prades - Molitg-les-Bains,72,2880,97.5
2018-03,0087118190,Nogent-sur-Seine,72,3888,98.148148149
2018-03,0087141291,Neufchâteau,74,4514,98.360655738
2018-03,0087142109,Lorraine TGV,1080,14832,92.718446602
2018-03,0087144279,Vittel,144,2844,94.936708861
2018-03,0087171553,Épernay,864,9072,90.476190477
2018-03,0087191114,Hagondange,396,10224,96.126760564
2018-03,0087192666,Conflans - Jarny,72,3600,98.0
2018-03,0087193003,Forbach,216,10584,97.959183674
2018-03,0087193250,Béning-lès-Saint-Avold,72,3240,97.777777778
2018-03,0087194001,Longwy,108,3600,97.0
2018-03,0087214247,Barr,72,1188,93.93939394
2018-03,0087214692,Schirmeck - La Broque,144,2376,93.93939394
2018-03,0087214726,Rothau,36,1368,97.368421053
2018-03,0087271494,Aéroport Charles de Gaulle 2 TGV,1932,25956,92.556634305
2018-03,0087271551,Le Plessis-Belleville,0,2916,100.0
2018-03,0087271593,Crépy-en-Valois,72,5472,98.684210527
2018-03,0087271817,Soissons,108,4752,97.727272728
2018-03,0087276717,Bornel - Belle-Église,0,3240,100.0
2018-03,0087281071,Calais - Fréthun,504,22068,97.716150082
2018-03,0087295600,Aulnoye-Aymeries,108,1800,94.0
2018-03,0087295733,Avesnes-sur-Helpe,108,6192,98.255813954
2018-03,0087313510,Beauvais,0,5472,100.0
2018-03,0087313882,Haute Picardie TGV,468,17280,97.291666667
2018-03,0087324095,Futuroscope,324,5616,94.230769231
2018-03,0087342105,Bully - Grenay,252,3108,91.891891892
2018-03,0087345140,Billy-Montigny,336,11340,97.037037038
2018-03,0087345520,Cambrai,144,5040,97.142857143
2018-03,0087387001,Évreux Normandie,612,10656,94.256756757
2018-03,0087396002,Le Mans,3528,41616,91.52249135
2018-03,0087411207,Oissel,72,1548,95.34883721
2018-03,0087411264,Barentin,0,3256,100.0
2018-03,0087473009,Saint-Brieuc,1925,17710,89.130434783
2018-03,0087481036,Rezé Pont Rousseau,0,1116,100.0
2018-03,0087481788,Le Croisic,0,612,100.0
2018-03,0087484006,Angers Saint-Laud,2772,31392,91.169724771
2018-03,0087484303,Cholet,72,936,92.307692308
2018-03,0087485110,Châtelaillon-Plage,612,2160,71.666666667
2018-03,0087485136,Saint-Laurent-de-la-Prée - Fouras,180,648,72.222222223
2018-03,0087485227,Surgères,252,6336,96.022727273
2018-03,0087485342,Beauvoir-sur-Niort,36,540,93.333333334
2018-03,0087485359,Prissé-la-Charrière,38,266,85.714285715
2018-03,0087485524,Pamproux,0,456,100.0
2018-03,0087485540,Lusignan,180,1440,87.5
2018-03,0087486019,La Roche-sur-Yon,432,10800,96.0
2018-03,0087486142,Belleville-sur-Vie,0,1029,100.0
2018-03,0087486449,Les Sables-d'Olonne,288,5328,94.594594595
2018-03,0087491225,Gauriaguet,0,560,100.0
2018-03,0087491233,Aubie - Saint-Antoine,0,525,100.0
2018-03,0087491241,Saint-André-de-Cubzac,288,2700,89.333333334
2018-03,0087491282,Sainte-Eulalie - Carbon-Blanc,36,756,95.238095239
2018-03,0087491290,Loulay,0,360,100.0
2018-03,0087491357,Saint-Jean-d'Angély,252,1764,85.714285715
2018-03,0087491803,Royan,216,3456,93.75
2018-03,0087571240,Saint-Pierre-des-Corps,703,27343,97.428958052
2018-03,0087575142,Châtellerault,288,7956,96.380090498
2018-03,0087575217,Jaunay-Clan,36,792,95.454545455
2018-03,0087575274,Ligugé,36,648,94.444444445
2018-03,0087575332,Anché - Voulon,0,396,100.0
2018-03,0087575357,Épanvilliers,0,504,100.0
2018-03,0087576207,Bourges,222,13172,98.314606742
2018-03,0087577403,Iteuil,36,576,93.75
2018-03,0087581371,Soulac-sur-Mer,216,612,64.705882353
2018-03,0087581538,Caudéran Mérignac,36,1692,97.872340426
2018-03,0087582403,Gazinet Cestas,108,3420,96.842105264
2018-03,0087582478,Biganos Facture,36,4464,99.193548388
2018-03,0087582619,Gujan-Mestras,36,1404,97.435897436
2018-03,0087582825,Saint-Macaire,72,720,90.0
2018-03,0087582833,Saint-Pierre-d'Aurillac,72,576,87.5
2018-03,0087582866,La Réole,72,1584,95.454545455
2018-03,0087583203,Ruelle-sur-Touvre,54,918,94.117647059
2018-03,0087583674,Montmoreau,180,504,64.285714286
2018-03,0087584193,Sainte-Foy-la-Grande,148,3330,95.555555556
2018-03,0087584730,Saint-Loubès,70,490,85.714285715
2018-03,0087586479,Sainte-Bazeille,36,720,95.0
2018-03,0087592501,La Coquille,0,1554,100.0
2018-03,0087594499,Tulle,70,4970,98.591549296
2018-03,0087595504,Périgueux Saint-Georges,0,1036,100.0
2018-03,0087595512,Niversac,74,1702,95.652173914
2018-03,0087595777,Saint-Cyprien,36,612,94.117647059
2018-03,0087595876,Belvès,36,792,95.454545455
2018-03,0087615112,Lézignan-Corbières,108,2412,95.52238806
2018-03,0087641415,Commentry,144,4248,96.610169492
2018-03,0087672600,Croix du Prince,36,1008,96.428571429
2018-03,0087672766,Sarrance,0,432,100.0
2018-03,0087673269,Saint-Geours-de-Maremne,36,1512,97.61904762
2018-03,0087673319,Ondres,36,1260,97.142857143
2018-03,0087673400,Biarritz,1332,13068,89.807162535
2018-03,0087677104,Les Deux Jumeaux,468,2016,76.785714286
2018-03,0087694109,Le Creusot - Montceau-les-Mines - Montchanin TGV,540,10836,95.016611296
2018-03,0087713008,Dijon Porte Neuve,36,1872,98.076923077
2018-03,0087713073,Blaisy-Bas,0,336,100.0
2018-03,0087713529,Nuits-Saint-Georges,324,4428,92.68292683
2018-03,0087721860,Lamure-sur-Azergues,0,306,100.0
2018-03,0087722025,Lyon Perrache,684,31968,97.860360361
2018-03,0087722728,Brignais,0,1296,100.0
2018-03,0087723320,Vénissieux,36,900,96.0
2018-03,0087723353,Saint-Priest,36,936,96.153846154
2018-03,0087723734,Saint-André-de-Corcy,0,1116,100.0
2018-03,0087726208,Veauche - Saint-Galmier,144,1764,91.836734694
2018-03,0087726307,Saint-Chamond,108,2412,95.52238806
2018-03,0087726331,Rive-de-Gier,324,2844,88.607594937
2018-03,0087726414,Bonson,36,1368,97.368421053
2018-03,0087726448,Montbrison,108,1692,93.617021277
2018-03,0087726828,Le Coteau,58,1479,96.078431373
2018-03,0087732008,Vichy,396,11412,96.529968455
2018-03,0087734475,Thiers,36,3492,98.969072165
2018-03,0087741132,Aix-les-Bains le Revard,2376,24408,90.265486726
2018-03,0087741181,Montmélian,72,2844,97.468354431
2018-03,0087741793,Bourg-Saint-Maurice,828,14076,94.117647059
2018-03,0087745000,Bellegarde-sur-Valserine,324,14436,97.755610973
2018-03,0087745596,Bons-en-Chablais,0,2128,100.0
2018-03,0087746305,La Roche-sur-Foron,180,3708,95.145631068
2018-03,0087746339,Bonneville,108,1584,93.181818182
2018-03,0087747287,Voiron,936,9864,90.510948906
2018-03,0087751008,Marseille Saint-Charles,2880,24048,88.023952096
2018-03,0087751321,Manosque - Gréoux-les-Bains,0,2880,100.0
2018-03,0087751719,La Pomme,144,1872,92.307692308
2018-03,0087753202,Saint-Chamas,185,1110,83.333333334
2018-03,0087753574,La Redonne Ensuès,74,888,91.666666667
2018-03,0087753707,Orgon,0,504,100.0
2018-03,0087755355,Cuers - Pierrefeu,72,648,88.888888889
2018-03,0087755397,Gonfaron,0,684,100.0
2018-03,0087755405,Le Luc - Le Cannet,72,1044,93.103448276
2018-03,0087756056,Nice,2160,25776,91.620111732
2018-03,0087756395,Cap-d'Ail,148,2146,93.103448276
2018-03,0087757542,Le Dramont,111,925,88.0
2018-03,0087757567,Anthéor Cap Roux,0,925,100.0
2018-03,0087759290,Picon Busserine,72,1224,94.117647059
2018-03,0087761759,Tullins Fures,108,3744,97.115384616
2018-03,0087762906,Lyon Saint-Exupéry TGV,2880,24264,88.130563799
2018-03,0087763300,Veynes Dévoluy,108,2376,95.454545455
2018-03,0087765008,Avignon Centre,1368,21096,93.515358362
2018-03,0087765107,Orange,504,10692,95.286195287
2018-03,0087765206,Sorgues - Châteauneuf-du-Pape,180,2304,92.1875
2018-03,0087765735,Carpentras,0,1512,100.0
2018-03,0087773002,Montpellier Saint-Roch,2772,26136,89.393939394
2018-03,0087775239,Sainte-Cécile-d'Andorge,62,1054,94.117647059
2018-03,0087775288,Alès,185,9398,98.031496063
2018-03,0087775346,Boucoiran-et-Nozières,62,1984,96.875
2018-03,0087781005,Béziers,900,14976,93.990384616
2018-03,0087781104,Narbonne,648,16128,95.982142858
2018-03,0087781161,Coursan,0,324,100.0
2018-03,0087781260,Vias,36,828,95.652173914
2018-03,0087781666,Magalas,72,792,90.90909091
2018-03,0087783175,Saint-Flour - Chaudes-Aigues,0,1620,100.0
2018-03,0087784157,Salses-le-Château,36,1368,97.368421053
2018-03,0087784231,Argelès-sur-Mer,468,3096,84.883720931
2018-03,0087784611,Vinça,0,360,100.0
2018-03,0087784629,Marquixanes,0,324,100.0
2018-03,0087785006,Cerbère,216,2448,91.176470589
2018-04,0087141101,Varangéville - Saint-Nicolas,74,2072,96.428571429
2018-04,0087141416,Baccarat,222,8029,97.235023042
2018-04,0087142091,Langres,144,6048,97.61904762
2018-04,0087171553,Épernay,576,9072,93.650793651
2018-04,0087175091,Joinville,0,6624,100.0
2018-04,0087175778,Verdun,108,2520,95.714285715
2018-04,0087182238,Altkirch,315,4445,92.913385827
2018-04,0087184002,Belfort,36,6084,99.408284024
2018-04,0087191007,Thionville,972,14688,93.382352942
2018-04,0087192039,Metz,1584,21780,92.727272728
2018-04,0087193615,Sarreguemines,180,9360,98.076923077
2018-04,0087214726,Rothau,36,1368,97.368421053
2018-04,0087271577,Nanteuil-le-Haudouin,0,972,100.0
2018-04,0087271734,Villers-Cotterêts,72,4608,98.4375
2018-04,0087281444,Saint-Omer,588,3192,81.578947369
2018-04,0087295048,Fourmies,0,1440,100.0
2018-04,0087296012,Laon,296,12654,97.660818714
2018-04,0087300863,Besançon Franche-Comté TGV,1925,24695,92.204899778
2018-04,0087313056,Corbie,108,2160,95.0
2018-04,0087313304,Clermont de l'Oise,72,7020,98.974358975
2018-04,0087313874,Amiens,612,16668,96.328293737
2018-04,0087313882,Haute Picardie TGV,612,20160,96.964285715
2018-04,0087317362,Abbeville,648,13248,95.108695653
2018-04,0087342337,Saint-Pol-sur-Ternoise,792,9360,91.538461539
2018-04,0087345025,Lens,1665,24494,93.202416919
2018-04,0087345165,Dourges,36,1116,96.774193549
2018-04,0087387159,Conches-en-Ouche,36,756,95.238095239
2018-04,0087393702,Massy TGV,850,24446,96.52294854
2018-04,0087411173,Elbeuf - Saint-Aubin,0,1620,100.0
2018-04,0087411207,Oissel,0,1548,100.0
2018-04,0087411256,Malaunay - Le Houlme,222,2886,92.307692308
2018-04,0087415604,Vernon - Giverny,111,1665,93.333333334
2018-04,0087415877,Val-de-Reuil,144,1728,91.666666667
2018-04,0087439554,Vitrolles Aéroport Marseille Provence,185,3774,95.098039216
2018-04,0087444265,Lisieux,324,6156,94.736842106
2018-04,0087444315,Serquigny,36,1836,98.039215687
2018-04,0087474007,Brest,1320,17985,92.660550459
2018-04,0087476002,Lorient Bretagne Sud,2268,14958,84.837545127
2018-04,0087481051,Chantenay,0,828,100.0
2018-04,0087481283,Pornic,0,828,100.0
2018-04,0087481598,Nort-sur-Erdre,0,1764,100.0
2018-04,0087481622,Issé,0,540,100.0
2018-04,0087481754,La Baule-Escoublac,540,9360,94.230769231
2018-04,0087484204,Chalonnes-sur-Loire,0,1224,100.0
2018-04,0087485250,Mauzé-sur-le-Mignon,76,646,88.235294118
2018-04,0087485326,Fors,0,288,100.0
2018-04,0087485334,Marigny,38,304,87.5
2018-04,0087485508,La Mothe-Saint-Héray,72,504,85.714285715
2018-04,0087486332,Chantonnay,0,792,100.0
2018-04,0087486449,Les Sables-d'Olonne,288,5328,94.594594595
2018-04,0087487249,Bressuire,36,1800,98.0
2018-04,0087487280,Cerizay,72,252,71.428571429
2018-04,0087487603,Saumur,504,7632,93.396226416
2018-04,0087491019,Bords,0,648,100.0
2018-04,0087491142,Jonzac,108,729,85.185185186
2018-04,0087491225,Gauriaguet,0,560,100.0
2018-04,0087491274,La Grave d'Ambarès,0,525,100.0
2018-04,0087491290,Loulay,0,360,100.0
2018-04,0087491811,Saujon,27,324,91.666666667
2018-04,0087543009,Orléans,1369,23125,94.08
2018-04,0087575118,Les Ormes,72,504,85.714285715
2018-04,0087575704,Mignaloux - Nouaillé,76,380,80.0
2018-04,0087580340,Arenc Euroméditerranée,185,1184,84.375
2018-04,0087581009,Bordeaux Saint-Jean,3096,47844,93.52896915
2018-04,0087581256,Pauillac,36,1260,97.142857143
2018-04,0087581595,Cenon,72,2412,97.014925374
2018-04,0087581710,Parempuyre,36,468,92.307692308
2018-04,0087581793,Pessac Alouette,72,1476,95.12195122
2018-04,0087582692,Saint-Médard-d'Eyrans,108,1224,91.176470589
2018-04,0087582726,Arbanats,144,1224,88.235294118
2018-04,0087582825,Saint-Macaire,36,720,95.0
2018-04,0087582866,La Réole,180,1584,88.636363637
2018-04,0087582882,Lamothe-Landerron,36,720,95.0
2018-04,0087583849,Ruffec,324,1836,82.352941177
2018-04,0087584193,Sainte-Foy-la-Grande,74,3330,97.777777778
2018-04,0087584508,Saint-Denis-de-Pile,0,630,100.0
2018-04,0087584540,Saint-Aigulin - La Roche-Chalais,36,756,95.238095239
2018-04,0087586404,Pont-du-Casse,16,144,88.888888889
2018-04,0087586438,Penne-d'Agenais,0,1152,100.0
2018-04,0087586446,Trentels Ladignac,0,304,100.0
2018-04,0087586479,Sainte-Bazeille,0,720,100.0
2018-04,0087592501,La Coquille,74,1554,95.238095239
2018-04,0087594002,Brive-la-Gaillarde,350,12250,97.142857143
2018-04,0087594382,Condat - Le Lardin,148,2738,94.594594595
2018-04,0087595249,Saint-Astier,222,3552,93.75
2018-04,0087595322,Montpon-Ménestérol,444,3256,86.363636364
2018-04,0087611004,Toulouse Matabiau,444,23680,98.125
2018-04,0087611467,Colomiers,74,2183,96.610169492
2018-04,0087611897,Castelsarrasin,518,7252,92.857142858
2018-04,0087613000,Cahors,296,11507,97.427652734
2018-04,0087615187,Alet-les-Bains,0,648,100.0
2018-04,0087615286,Carcassonne,648,12744,94.915254238
2018-04,0087641415,Commentry,180,4248,95.762711865
2018-04,0087645507,Neussargues,108,1836,94.117647059
2018-04,0087671008,Tarbes,333,14134,97.643979058
2018-04,0087672741,Lurbe-Saint-Christau,0,432,100.0
2018-04,0087673095,Boucau,0,1116,100.0
2021-06,0087696807,Clamecy,72,576,87.5
2018-04,0087673269,Saint-Geours-de-Maremne,72,1512,95.238095239
2021-06,0087713115,Les Laumes Alésia,72,2088,96.551724138
2018-04,0087673293,Labenne,72,1404,94.871794872
2021-06,0087713412,Dole,288,6048,95.238095239
2018-04,0087673616,Villefranque,0,360,100.0
2021-06,0087713677,Seurre,36,1512,97.61904762
2018-04,0087673624,Ustaritz Jatxou,0,612,100.0
2021-06,0087718619,Morteau,0,595,100.0
2018-04,0087677104,Les Deux Jumeaux,144,1008,85.714285715
2021-06,0087721506,Ecully - Tassin,36,1296,97.222222223
2018-04,0087677120,Saint-Jean-de-Luz - Ciboure,324,7596,95.734597157
2021-06,0087722405,Givors,108,2160,95.0
2018-04,0087696328,Moulins sur Allier,576,11556,95.015576324
2021-06,0087722678,Le Péage-de-Roussillon,540,4320,87.5
2018-04,0087696351,Varennes-sur-Allier,144,2592,94.444444445
2021-06,0087726000,Saint-Étienne Châteaucreux,756,13464,94.385026738
2018-04,0087712265,Bretigny - Norges,0,238,100.0
2021-06,0087726307,Saint-Chamond,36,2556,98.591549296
2018-04,0087713529,Nuits-Saint-Georges,288,4500,93.6
2021-06,0087726729,Firminy,108,2448,95.588235295
2018-04,0087713545,Beaune,720,9504,92.424242425
2021-06,0087726877,Feurs,108,3384,96.808510639
2018-04,0087718007,Besançon Viotte,792,17352,95.435684648
2021-06,0087732404,Gannat,108,1656,93.47826087
2018-04,0087721423,Lozanne,72,1656,95.652173914
2021-06,0087734319,Langeac,23,966,97.61904762
2018-04,0087722025,Lyon Perrache,756,23616,96.798780488
2021-06,0087734350,Langogne,56,2016,97.222222223
2018-04,0087722405,Givors,72,2268,96.825396826
2021-06,0087741009,Chambéry - Challes-les-Eaux,504,13500,96.266666667
2018-04,0087722678,Le Péage-de-Roussillon,216,4968,95.652173914
2021-06,0087741074,Culoz,396,1980,80.0
2018-04,0087723320,Vénissieux,36,900,96.0
2021-06,0087741306,Saint-Avre - La Chambre,36,936,96.153846154
2018-04,0087723395,La Verpillière,144,2232,93.548387097
2021-06,0087743534,Oyonnax,144,1116,87.096774194
2018-04,0087723528,Miribel,36,684,94.736842106
2021-06,0087745000,Bellegarde-sur-Valserine,864,13860,93.766233767
2018-04,0087725895,Échirolles,108,1260,91.428571429
2021-06,0087745588,Machilly,0,864,100.0
2018-04,0087726190,Saint-Étienne Bellevue,108,1800,94.0
2021-06,0087745596,Bons-en-Chablais,114,1444,92.105263158
2018-04,0087726448,Montbrison,36,1692,97.872340426
2021-06,0087746008,Annecy,180,10224,98.23943662
2018-04,0087734004,Clermont-Ferrand,720,13068,94.490358127
2021-06,0087746206,Pringy,35,490,92.857142858
2018-04,0087734251,Arvant,108,1656,93.47826087
2021-06,0087746248,Groisy - Thorens-Glières,0,1050,100.0
2018-04,0087734269,Brioude,72,1224,94.117647059
2021-06,0087751404,Aix-en-Provence,432,6192,93.023255814
2018-05,0087751438,Simiane-Collongue,216,3744,94.230769231
2018-04,0087734475,Thiers,0,1800,100.0
2021-06,0087751602,L'Estaque,481,1443,66.666666667
2018-05,0087751701,Saint-Marcel,252,2412,89.552238806
